tconst,averageRating,numVotes
tt0242347,5.6,141
tt0242423,5.5,137227
tt0242445,5.6,34413
tt0242508,4.8,4383
tt0242519,8.2,62357
tt0242527,6.2,45540
tt0242572,7.7,2967
tt0242587,7.1,9833
tt0242627,5.3,117
tt0242644,6.6,119
tt0242653,6.8,469422
tt0242795,6.7,4924
tt0242798,4.8,626
tt0242821,6.7,45
tt0242888,6.6,8460
tt0242953,6.0,916
tt0242981,4.8,178
tt0242994,6.9,2401
tt0242998,4.9,27144
tt0243017,7.8,62499
tt0243133,7.5,106839
tt0243135,6.8,3877
tt0243142,5.9,351
tt0243155,6.7,234363
tt0243160,7.9,22
tt0243171,6.4,20
tt0243210,5.9,521
tt0243211,5.8,19
tt0243212,6.2,75
tt0243232,6.5,2273
tt0243255,6.5,11270
tt0243277,6.5,114
tt0243278,5.2,690
tt0243408,6.9,157
tt0243415,5.3,552
tt0243452,5.2,187
tt0243462,5.3,741
tt0243465,5.4,1278
tt0243493,7.0,17145
tt0243508,5.7,445
tt0243529,5.1,136
tt0243554,6.4,2923
tt0243569,6.9,184
tt0243573,6.8,495
tt0243575,5.7,2375
tt0243585,5.5,52437
tt0243595,6.2,2310
tt0243609,7.0,10749
tt0243649,4.6,123
tt0243652,3.6,354
tt0243655,6.6,56356
tt0243736,5.6,72435
tt0243737,6.0,28
tt0243794,7.3,6249
tt0243806,5.6,32
tt0243859,6.6,580
tt0243862,7.1,13167
tt0243876,5.9,1634
tt0243885,3.7,540
tt0243889,7.8,3731
tt0243904,5.7,545
tt0243907,5.2,775
tt0243931,6.2,6963
tt0243991,4.7,1608
tt0244000,6.0,15970
tt0244071,6.2,397
tt0244072,6.1,80
tt0244092,6.8,1365
tt0244167,4.8,507
tt0244173,6.9,2227
tt0244196,5.1,922
tt0244244,6.5,181764
tt0244297,6.8,1291
tt0244316,8.2,22608
tt0244471,5.2,88
tt0244476,6.7,205
tt0244479,7.2,5727
tt0244504,7.0,1822
tt0244521,5.2,3027
tt0244528,5.3,1811
tt0244709,5.8,1021
tt0244803,5.3,497
tt0244870,6.2,7824
tt0244884,6.3,251
tt0244970,6.1,25605
tt0244975,6.0,795
tt0244990,6.6,56
tt0245027,7.5,4051
tt0245046,6.4,12352
tt0245084,7.2,94
tt0245090,6.8,3514
tt0245115,5.7,2932
tt0245120,5.3,8619
tt0245157,6.2,1627
tt0245171,6.4,4229
tt0245206,7.1,62
tt0245238,6.9,20657
tt0245276,7.0,1491
tt0245280,7.4,2266
tt0245294,6.1,783
tt0245356,3.7,1019
tt0245407,5.8,3754
tt0245429,8.6,695628
tt0245479,5.0,1514
tt0245500,7.6,62
tt0245522,4.0,133
tt0245530,6.5,1793
tt0245547,6.4,279
tt0245562,6.1,67430
tt0245573,5.9,3199
tt0245574,7.6,119449
tt0245582,7.2,43
tt0245634,4.8,167
tt0245674,5.6,83288
tt0245686,6.0,54403
tt0245712,8.1,232364
tt0245803,5.5,49789
tt0245825,4.7,3246
tt0245837,7.1,1652
tt0245844,7.7,133249
tt0245866,3.4,962
tt0245877,5.5,478
tt0245891,5.9,1278
tt0245910,7.5,3109
tt0245929,8.2,7262
tt0246005,6.9,825
tt0246082,5.2,15
tt0246108,4.3,403
tt0246119,7.0,1192
tt0246134,6.2,2202
tt0246157,4.4,165
tt0246158,6.3,797
tt0246199,6.5,50
tt0246266,6.9,2651
tt0246268,6.9,90
tt0246278,6.5,604
tt0246332,5.0,490
tt0246404,6.5,3585
tt0246405,6.7,1450
tt0246425,7.5,308
tt0246460,6.1,211582
tt0246464,6.5,20331
tt0246498,6.3,2339
tt0246500,6.3,4112
tt0246514,5.8,735
tt0246544,4.8,14390
tt0246578,8.0,764754
tt0246592,6.7,6633
tt0246593,7.1,1003
tt0246608,5.4,151
tt0246628,6.7,2983
tt0246659,5.0,134
tt0246677,7.0,25162
tt0246692,6.8,9120
tt0246695,7.6,28
tt0246717,5.0,26
tt0246719,6.4,1011
tt0246730,7.0,163
tt0246744,6.3,265
tt0246765,7.2,1916
tt0246768,6.6,24
tt0246772,7.2,8142
tt0246776,5.9,670
tt0246853,6.7,461
tt0246875,6.7,1863
tt0246894,3.1,27706
tt0246906,6.6,292
tt0246965,3.1,121
tt0246989,5.4,18102
tt0247048,6.5,29
tt0247061,6.5,53
tt0247133,5.1,185
tt0247196,7.2,24738
tt0247199,7.1,37790
tt0247254,5.5,2141
tt0247303,4.6,4458
tt0247380,7.7,6857
tt0247419,5.1,1023
tt0247425,7.4,39553
tt0247427,5.0,924
tt0247535,6.2,23
tt0247552,5.7,13
tt0247584,5.9,46
tt0247585,8.4,8
tt0247586,7.9,51409
tt0247638,6.4,135444
tt0247645,5.8,838
tt0247657,6.7,633
tt0247685,6.5,23
tt0247745,7.1,100421
tt0247805,6.6,60
tt0247911,3.1,2457
tt0247944,4.9,1335
tt0247945,7.2,1851
tt0247967,7.5,27
tt0247992,5.1,3367
tt0247993,5.4,688
tt0248001,6.5,665
tt0248010,4.2,14
tt0248012,6.1,4023
tt0248099,6.7,93
tt0248103,7.0,2344
tt0248126,7.4,47299
tt0248130,5.6,22
tt0248164,5.6,108
tt0248185,6.7,6680
tt0248190,6.1,4060
tt0248254,3.7,137
tt0248408,6.7,18099
tt0248409,6.4,3328
tt0248601,7.0,406
tt0248617,4.4,3392
tt0248626,5.1,468
tt0248628,6.5,453
tt0248640,4.5,3193
tt0248661,5.8,1304
tt0248667,6.8,96327
tt0248742,3.4,485
tt0248770,6.0,656
tt0248845,7.7,34548
tt0248912,7.8,1729
tt0248924,6.9,356
tt0248928,6.8,821
tt0248929,5.4,59
tt0248948,5.9,54
tt0248965,4.8,799
tt0249081,5.3,889
tt0249082,4.5,640
tt0249110,6.6,1280
tt0249131,6.3,1091
tt0249180,6.3,707
tt0249225,6.9,15
tt0249241,8.1,13581
tt0249261,4.7,656
tt0249371,6.5,13760
tt0249380,4.5,17351
tt0249412,7.0,457
tt0249462,7.7,130602
tt0249474,6.9,572
tt0249478,5.6,26872
tt0249511,4.1,144
tt0249516,1.6,10452
tt0249538,4.5,432
tt0249568,5.9,110
tt0249643,3.5,388
tt0249783,7.0,306
tt0249818,4.5,275
tt0249866,7.4,330
tt0249893,6.7,1690
tt0249935,5.5,45
tt0249947,6.6,187
tt0250069,6.0,77
tt0250081,6.8,17512
tt0250103,6.3,29
tt0250125,7.3,1481
tt0250202,6.5,4740
tt0250223,6.7,50953
tt0250224,6.4,24412
tt0250258,7.7,92467
tt0250262,5.5,18
tt0250274,6.4,4589
tt0250310,4.7,12951
tt0250313,5.8,267
tt0250323,6.6,11424
tt0250343,5.8,349
tt0250347,5.7,3684
tt0250371,6.4,4312
tt0250389,5.4,179
tt0250415,5.2,4319
tt0250427,6.9,59
tt0250445,6.8,238
tt0250452,5.1,1083
tt0250468,5.5,17780
tt0250478,6.7,6087
tt0250483,5.9,2033
tt0250484,6.8,36
tt0250485,3.6,508
tt0250494,6.3,199963
tt0250613,3.3,1699
tt0250638,7.0,4307
tt0250655,6.1,21
tt0250687,6.4,112416
tt0250690,5.4,1938
tt0250698,4.8,1831
tt0250720,5.4,9096
tt0250744,5.3,207
tt0250797,6.7,84151
tt0250809,6.8,3898
tt0250837,6.7,495
tt0251005,2.4,592
tt0251031,6.6,6507
tt0251046,4.1,76
tt0251052,6.7,3781
tt0251054,5.1,85
tt0251057,5.0,436
tt0251075,6.1,125152
tt0251091,7.2,971
tt0251094,4.7,946
tt0251114,6.3,52128
tt0251127,6.4,222196
tt0251141,7.3,1952
tt0251160,7.1,128682
tt0251163,6.4,118
tt0251174,4.5,1690
tt0251308,5.0,554
tt0251402,5.7,42
tt0251415,6.7,1464
tt0251422,5.9,58
tt0251433,6.8,4590
tt0251434,6.1,641
tt0251447,7.7,6137
tt0251458,5.5,148
tt0251661,6.6,1065
tt0251696,4.7,973
tt0251734,6.2,166
tt0251736,6.1,81860
tt0251756,6.1,1137
tt0251777,7.0,1769
tt0251806,4.7,5713
tt0251910,5.4,436
tt0251951,4.2,485
tt0251975,5.7,45
tt0252028,5.4,23728
tt0252038,5.0,255
tt0252076,5.3,86817
tt0252214,7.0,425
tt0252223,4.9,2642
tt0252277,5.0,2889
tt0252299,6.8,24173
tt0252329,6.2,271
tt0252335,6.9,331
tt0252363,4.3,31
tt0252444,7.4,28196
tt0252480,7.0,10628
tt0252501,6.9,37975
tt0252503,6.5,34870
tt0252526,7.4,35
tt0252630,6.7,9
tt0252665,6.5,2219
tt0252703,3.8,163
tt0252866,6.4,247218
tt0252912,6.5,186
tt0252963,5.5,5944
tt0252985,7.1,5830
tt0253016,6.6,219
tt0253028,4.1,208
tt0253110,6.0,1266
tt0253114,5.2,499
tt0253126,6.2,3498
tt0253146,6.0,194
tt0253194,5.1,933
tt0253200,7.0,5775
tt0253225,6.6,812
tt0253335,5.9,320
tt0253378,7.0,1261
tt0253474,8.5,772387
tt0253486,5.3,235
tt0253521,6.8,67
tt0253525,7.3,83
tt0253556,6.2,131263
tt0253612,6.0,1145
tt0253754,6.4,76630
tt0253798,6.3,17224
tt0253821,6.7,53
tt0253840,5.9,1548
tt0253842,4.6,72
tt0253867,5.2,57399
tt0253955,6.1,327
tt0254099,6.3,8307
tt0254195,7.5,85
tt0254199,6.2,4838
tt0254226,5.4,230
tt0254235,6.9,1482
tt0254252,5.1,743
tt0254325,6.5,896
tt0254334,5.3,3059
tt0254455,7.1,36141
tt0254481,7.1,22714
tt0254521,6.5,484
tt0254626,5.6,437
tt0254686,7.5,59998
tt0254703,4.3,1129
tt0254705,5.3,621
tt0254775,5.2,1313
tt0254844,7.2,30
tt0254927,4.2,304
tt0254950,5.1,101
tt0255019,6.4,78
tt0255022,8.1,51
tt0255055,5.9,210
tt0255067,7.3,11619
tt0255094,7.4,6000
tt0255097,4.7,610
tt0255111,6.5,7203
tt0255112,3.7,1354
tt0255120,5.0,226
tt0255195,6.9,1832
tt0255198,6.2,3838
tt0255212,5.6,1849
tt0255237,5.6,505
tt0255293,5.4,99
tt0255309,6.1,1042
tt0255321,6.9,2552
tt0255327,7.0,703
tt0255414,6.9,61
tt0255443,3.9,84
tt0255473,6.8,301
tt0255477,4.4,8100
tt0255589,7.0,13485
tt0255653,6.7,4762
tt0255665,7.0,186
tt0255679,6.3,168
tt0255684,6.2,39
tt0255702,5.2,1833
tt0255713,6.2,1543
tt0255798,4.8,58882
tt0255819,6.4,13976
tt0255820,6.0,176
tt0255909,3.6,898
tt0255958,7.2,2052
tt0256009,7.4,63792
tt0256015,5.2,334
tt0256033,7.0,8
tt0256084,6.7,846
tt0256087,5.2,77
tt0256103,6.1,11819
tt0256115,7.3,15
tt0256127,6.9,394
tt0256160,3.0,129
tt0256259,6.9,1788
tt0256276,6.3,13174
tt0256359,6.5,4221
tt0256374,4.2,427
tt0256380,5.9,130584
tt0256408,7.1,3378
tt0256415,6.2,107237
tt0256503,3.1,134
tt0256524,6.7,39966
tt0256531,4.7,185
tt0256583,5.8,105
tt0256587,5.9,21
tt0256630,6.8,155
tt0256666,6.7,306
tt0256676,6.6,463
tt0256692,5.4,4601
tt0256739,6.0,1116
tt0256761,5.2,222
tt0256852,7.2,17
tt0256871,6.1,344
tt0256898,7.3,79
tt0257019,5.4,955
tt0257034,7.9,33
tt0257044,7.7,257345
tt0257076,6.0,142962
tt0257106,5.3,154898
tt0257215,6.9,1174
tt0257231,6.4,7178
tt0257245,6.7,139
tt0257282,6.4,328
tt0257288,4.8,13
tt0257289,7.1,1238
tt0257290,7.7,6477
tt0257355,7.0,68
tt0257360,7.1,126456
tt0257437,7.2,58
tt0257510,3.8,1966
tt0257516,5.0,31654
tt0257568,4.4,30828
tt0257664,7.2,23
tt0257721,3.8,181
tt0257727,6.4,145
tt0257750,4.8,209
tt0257756,6.4,41395
tt0257765,6.8,102
tt0257930,5.2,580
tt0257939,7.3,132
tt0257979,6.4,126
tt0258000,6.8,269329
tt0258038,5.3,14086
tt0258050,5.8,263
tt0258056,7.5,36
tt0258068,7.0,27892
tt0258100,6.3,5628
tt0258143,7.4,16
tt0258153,6.1,59911
tt0258242,6.8,542
tt0258273,6.8,7181
tt0258291,5.7,1552
tt0258398,4.1,124
tt0258463,7.9,524440
tt0258470,5.6,32493
tt0258489,6.7,922
tt0258490,8.0,4599
tt0258493,6.5,12
tt0258534,3.7,692
tt0258635,5.6,44
tt0258816,6.5,6012
tt0258827,5.3,4096
tt0258830,6.7,116
tt0258850,6.1,434
tt0258855,5.2,9
tt0258862,4.2,314
tt0258885,7.4,2622
tt0258897,6.3,235
tt0258902,6.5,56
tt0258967,6.7,6355
tt0259017,6.2,200
tt0259023,4.3,8
tt0259060,5.8,4756
tt0259072,7.7,7927
tt0259097,5.2,234
tt0259123,3.7,92
tt0259134,6.8,1373
tt0259182,7.3,1927
tt0259216,6.0,106
tt0259221,5.6,66
tt0259265,6.6,128
tt0259288,6.1,37835
tt0259289,6.9,151
tt0259324,5.3,229991
tt0259340,6.9,1403
tt0259343,6.4,84
tt0259354,7.5,54
tt0259362,6.6,103
tt0259376,6.1,204
tt0259393,7.3,19125
tt0259417,6.5,121
tt0259424,6.2,364
tt0259440,7.2,1361
tt0259442,5.1,1552
tt0259446,6.6,124965
tt0259453,6.3,508
tt0259484,7.1,11750
tt0259516,6.9,230
tt0259561,6.2,229
tt0259567,5.5,1369
tt0259711,6.9,255847
tt0259730,6.1,188
tt0259741,5.9,464
tt0259744,7.3,413
tt0259822,5.5,8487
tt0259929,5.5,1848
tt0259974,6.1,7194
tt0259981,6.7,193
tt0260036,5.9,415
tt0260054,6.3,865
tt0260136,4.3,673
tt0260193,7.1,532
tt0260198,6.7,468
tt0260283,4.8,56
tt0260320,5.7,5085
tt0260332,7.3,1727
tt0260414,7.1,3290
tt0260522,5.2,855
tt0260594,7.0,403
tt0260671,5.7,190
tt0260688,7.4,2695
tt0260713,7.3,176
tt0260731,6.6,147
tt0260760,5.1,138
tt0260767,6.6,42
tt0260798,6.0,31
tt0260814,6.4,113
tt0260866,6.3,50763
tt0260910,6.1,172
tt0260991,7.8,28378
tt0260992,6.9,333
tt0261066,6.3,1345
tt0261125,6.6,261
tt0261175,5.9,2127
tt0261184,7.3,581
tt0261190,6.0,889
tt0261197,5.4,228
tt0261202,7.8,24
tt0261277,7.1,528
tt0261289,5.3,17358
tt0261311,6.0,2066
tt0261326,4.6,98
tt0261354,4.3,190
tt0261392,6.8,151689
tt0261435,6.5,357
tt0261448,3.1,219
tt0261450,6.3,319
tt0261452,5.0,52
tt0261521,4.7,285
tt0261545,7.3,678
tt0261546,6.0,148
tt0261552,6.9,1995
tt0261581,4.7,50
tt0261614,5.5,116
tt0261648,4.1,15
tt0261652,6.0,428
tt0261697,5.8,305
tt0261703,7.4,219
tt0261706,5.8,58
tt0261800,5.5,196
tt0261801,6.9,48
tt0261842,5.9,470
tt0261900,6.4,213
tt0261971,6.7,43
tt0261983,6.4,56833
tt0261998,6.7,11
tt0262037,7.5,2136
tt0262076,7.3,131
tt0262156,6.7,13
tt0262174,5.8,17
tt0262196,7.0,563
tt0262213,5.9,26
tt0262222,3.7,61
tt0262286,7.5,16
tt0262329,4.6,39
tt0262396,6.0,7498
tt0262414,6.9,109
tt0262424,7.6,559
tt0262432,7.3,8141
tt0262468,5.6,171
tt0262529,5.7,109
tt0262560,6.0,256
tt0262676,5.4,126
tt0262690,7.5,723
tt0262698,6.9,898
tt0262699,5.2,2438
tt0262700,7.4,53
tt0262774,6.6,674
tt0262826,7.1,1972
tt0262833,7.1,538
tt0262911,5.4,1190
tt0262942,7.8,1884
tt0263017,6.7,164
tt0263029,7.7,10
tt0263101,6.5,3631
tt0263108,6.7,81
tt0263124,7.7,5205
tt0263156,6.8,301
tt0263215,5.5,1107
tt0263265,5.5,5418
tt0263321,5.9,264
tt0263328,6.1,259
tt0263334,7.2,2504
tt0263338,7.3,252
tt0263362,6.4,71
tt0263363,6.7,314
tt0263381,6.2,14
tt0263412,6.6,63
tt0263470,6.9,9
tt0263488,6.2,119044
tt0263491,4.9,1233
tt0263496,5.7,1018
tt0263667,5.7,50
tt0263671,6.4,2448
tt0263725,6.9,4551
tt0263728,4.0,2727
tt0263734,5.8,4418
tt0263746,3.8,662
tt0263757,6.2,36729
tt0263790,4.1,130
tt0263824,6.8,94
tt0263868,6.3,491
tt0263916,7.6,71
tt0263939,6.4,519
tt0263957,6.5,1392
tt0263963,6.9,109
tt0263971,6.4,235
tt0264056,7.0,18
tt0264079,5.4,390
tt0264100,7.2,572
tt0264117,7.3,87
tt0264150,5.3,26389
tt0264319,6.3,297
tt0264323,5.3,12321
tt0264365,3.5,261
tt0264378,6.9,115
tt0264395,6.5,61441
tt0264410,3.1,559
tt0264429,3.6,1824
tt0264457,7.2,70
tt0264464,8.1,888555
tt0264472,6.5,70205
tt0264476,8.2,2320
tt0264491,4.8,120
tt0264508,6.3,17952
tt0264547,6.8,79
tt0264571,5.6,495
tt0264578,7.8,1967
tt0264584,7.7,195
tt0264590,5.9,42
tt0264606,3.4,207
tt0264616,7.2,80765
tt0264692,6.6,87
tt0264710,5.0,260
tt0264735,7.0,11
tt0264761,6.5,16388
tt0264778,6.0,39
tt0264796,7.5,43655
tt0264801,5.9,55
tt0264913,6.7,9
tt0264917,6.9,945
tt0264935,6.2,55311
tt0264944,6.9,263
tt0264946,7.0,173
tt0264948,7.4,7
tt0265010,5.0,2513
tt0265016,6.3,110
tt0265018,7.0,1137
tt0265029,5.7,56970
tt0265086,7.7,377647
tt0265087,4.9,39481
tt0265104,4.7,2741
tt0265107,7.0,280
tt0265116,7.0,2300
tt0265129,6.3,130
tt0265144,7.3,3035
tt0265148,4.0,4534
tt0265171,5.9,3237
tt0265173,6.3,32
tt0265188,6.6,351
tt0265197,7.8,159
tt0265208,6.7,215514
tt0265212,7.3,316
tt0265232,5.2,2136
tt0265252,5.3,244
tt0265298,5.5,36325
tt0265300,7.4,70
tt0265307,6.6,4219
tt0265317,4.4,920
tt0265343,7.4,25343
tt0265349,6.4,78465
tt0265351,8.5,45
tt0265420,5.1,35
tt0265426,6.8,67
tt0265436,6.7,442
tt0265459,6.8,118870
tt0265493,6.9,63
tt0265496,2.7,275
tt0265533,2.8,302
tt0265581,5.3,422
tt0265591,6.1,8798
tt0265602,6.7,126
tt0265625,5.2,495
tt0265632,6.6,10111
tt0265651,6.6,18063
tt0265662,6.9,33760
tt0265666,7.6,276975
tt0265691,5.7,994
tt0265709,5.8,1893
tt0265739,6.4,663
tt0265740,6.1,43
tt0265787,3.9,730
tt0265808,5.1,12918
tt0265825,6.7,521
tt0265843,5.4,125
tt0265864,5.7,130
tt0265930,6.9,8310
tt0265932,5.2,766
tt0265944,3.6,1921
tt0266013,4.7,167
tt0266041,6.2,210
tt0266048,5.7,421
tt0266067,6.1,198
tt0266073,4.0,12
tt0266079,7.1,780
tt0266308,7.6,175566
tt0266391,6.4,8143
tt0266407,6.2,179
tt0266408,5.3,1769
tt0266437,7.5,2474
tt0266441,6.6,160
tt0266452,6.3,39732
tt0266465,6.1,46447
tt0266489,5.9,56844
tt0266543,8.1,985463
tt0266555,6.2,1763
tt0266568,5.9,261
tt0266624,8.4,123
tt0266629,5.2,206
tt0266697,8.1,1047959
tt0266703,6.9,542
tt0266705,7.2,63
tt0266747,2.9,5313
tt0266810,4.2,17
tt0266821,6.4,1529
tt0266824,5.9,304
tt0266849,5.6,131
tt0266855,5.9,307
tt0266870,6.2,502
tt0266915,6.6,208653
tt0266945,6.1,105
tt0266971,6.0,2398
tt0266987,7.1,152136
tt0267024,5.2,547
tt0267044,5.8,539
tt0267129,6.2,11888
tt0267155,4.9,410
tt0267248,4.9,9631
tt0267259,4.4,100
tt0267261,5.1,1829
tt0267263,5.9,18
tt0267271,6.2,27
tt0267287,6.5,13146
tt0267336,3.8,211
tt0267344,6.6,83
tt0267414,4.8,245
tt0267440,3.1,989
tt0267490,7.2,650
tt0267511,7.4,19
tt0267539,7.1,15
tt0267572,7.1,76
tt0267601,5.5,1377
tt0267605,4.6,135
tt0267622,6.7,397
tt0267626,6.7,61620
tt0267633,5.5,338
tt0267659,5.1,508
tt0267664,7.0,117
tt0267667,7.4,13
tt0267672,6.7,84
tt0267694,6.3,138
tt0267785,4.3,368
tt0267804,5.9,90269
tt0267817,6.3,648
tt0267891,5.8,36053
tt0267913,5.2,105305
tt0267923,3.7,157
tt0267989,5.2,789
tt0267997,5.0,15
tt0268013,6.0,112
tt0268040,6.2,701
tt0268126,7.7,186331
tt0268130,5.4,328
tt0268211,6.1,191
tt0268219,6.8,1053
tt0268253,4.9,233
tt0268261,4.6,216
tt0268288,5.3,1559
tt0268297,5.8,538
tt0268321,4.9,295
tt0268346,5.4,1154
tt0268362,6.2,442
tt0268374,5.5,3149
tt0268380,7.5,458189
tt0268397,6.0,32679
tt0268437,6.5,4951
tt0268443,7.9,362
tt0268446,8.1,48
tt0268509,6.6,348
tt0268531,6.1,358
tt0268579,4.6,2843
tt0268581,3.7,402
tt0268636,4.1,399
tt0268690,7.0,10947
tt0268695,6.0,121703
tt0268696,6.7,555
tt0268711,4.3,1083
tt0268755,4.6,771
tt0268762,4.7,167
tt0268776,4.5,48
tt0268879,5.3,241
tt0268896,7.1,930
tt0268898,8.6,469
tt0268909,7.8,55
tt0268926,5.4,216
tt0268935,4.1,23
tt0268978,8.2,882552
tt0268995,6.9,53707
tt0268996,5.5,171
tt0269058,5.3,173
tt0269090,5.7,24
tt0269095,6.1,24812
tt0269138,5.3,451
tt0269183,5.7,29
tt0269200,5.7,54
tt0269217,6.9,2749
tt0269266,5.2,951
tt0269281,6.2,1559
tt0269325,5.8,41
tt0269329,6.8,1597
tt0269340,5.5,32
tt0269341,6.2,6653
tt0269347,6.1,45861
tt0269350,8.2,60
tt0269376,5.2,110
tt0269389,6.8,13302
tt0269433,5.0,100
tt0269448,6.8,15
tt0269461,6.9,1303
tt0269483,6.1,2990
tt0269499,6.5,3621
tt0269500,6.7,205
tt0269546,5.5,402
tt0269587,6.8,1357
tt0269629,7.1,356
tt0269642,6.2,158
tt0269671,4.8,12
tt0269742,3.8,58
tt0269743,7.0,7513
tt0269746,7.3,4824
tt0269763,6.7,883
tt0269771,6.4,519
tt0269839,4.3,95
tt0269856,7.3,1923
tt0269857,5.9,1435
tt0269859,6.6,60
tt0269902,7.1,29
tt0269932,6.0,111
tt0269934,7.9,45
tt0269969,6.7,331
tt0270020,5.9,248
tt0270021,6.2,213
tt0270035,7.2,187
tt0270065,7.1,48
tt0270095,7.1,52
tt0270104,6.5,163
tt0270176,7.6,39
tt0270197,6.2,1209
tt0270259,6.4,3724
tt0270271,5.0,25
tt0270288,7.0,86398
tt0270291,6.9,570
tt0270318,6.8,54
tt0270321,8.9,1602
tt0270348,6.1,767
tt0270397,8.6,14
tt0270437,6.5,26
tt0270480,6.6,3730
tt0270500,6.8,212
tt0270560,5.2,4724
tt0270593,4.9,18
tt0270688,5.3,1421
tt0270707,4.8,10331
tt0270841,4.5,642
tt0270846,1.9,30677
tt0270911,5.0,1895
tt0270918,6.2,138
tt0270919,7.1,2040
tt0270933,6.7,3567
tt0270939,7.5,55
tt0270969,6.0,114
tt0270980,4.7,28955
tt0270987,4.0,27
tt0271000,5.2,401
tt0271003,6.4,236
tt0271017,4.8,273
tt0271027,6.6,62464
tt0271029,7.6,3234
tt0271093,7.4,24
tt0271136,5.2,2446
tt0271200,4.3,1103
tt0271210,5.1,1122
tt0271219,6.2,5965
tt0271259,6.4,14593
tt0271263,5.3,22345
tt0271337,4.6,599
tt0271366,5.7,167
tt0271367,5.4,55611
tt0271383,8.7,13055
tt0271499,6.2,126
tt0271526,5.9,23
tt0271534,6.7,39
tt0271543,4.6,1161
tt0271580,7.1,1371
tt0271616,6.2,206
tt0271637,7.2,300
tt0271668,5.6,49506
tt0271679,7.4,67
tt0271701,4.3,363
tt0271748,5.2,1950
tt0271752,7.0,9
tt0271802,7.0,37
tt0271882,5.8,2471
tt0271885,5.9,1458
tt0271935,5.6,924
tt0271945,4.7,958
tt0271946,5.9,17028
tt0271972,3.9,2861
tt0271984,3.4,700
tt0271987,6.4,54
tt0272020,7.0,76640
tt0272036,2.8,802
tt0272093,6.5,99
tt0272147,4.5,7244
tt0272152,7.4,178905
tt0272207,7.1,39681
tt0272263,4.7,489
tt0272291,6.4,17
tt0272315,6.1,34
tt0272338,7.3,155474
tt0272362,6.1,617
tt0272454,4.6,399
tt0272557,4.0,739
tt0272651,5.7,113
tt0272688,6.0,974
tt0272730,5.1,239
tt0272736,5.1,5378
tt0272822,5.2,301
tt0273069,6.8,3365
tt0273148,7.4,1658
tt0273300,7.1,1432
tt0273302,5.4,1131
tt0273326,6.8,946
tt0273406,3.8,432
tt0273435,6.1,14382
tt0273453,5.1,730
tt0273457,4.6,163
tt0273517,5.4,19340
tt0273544,6.7,158
tt0273567,6.2,333
tt0273605,4.2,93
tt0273606,5.4,35
tt0273607,5.9,615
tt0273689,5.4,9523
tt0273715,7.4,13
tt0273718,5.8,3194
tt0273719,6.1,3373
tt0273772,6.5,48
tt0273799,5.4,7893
tt0273812,6.3,190
tt0273822,6.5,1941
tt0273840,7.8,3251
tt0273870,7.5,1593
tt0273884,6.3,22
tt0273895,5.5,37
tt0273910,4.7,44
tt0273923,6.2,48719
tt0273937,4.9,164
tt0273949,6.3,40
tt0273982,6.9,9867
tt0274117,7.3,15136
tt0274154,3.9,102
tt0274155,6.4,7005
tt0274166,6.2,153736
tt0274181,6.1,116
tt0274188,6.7,747
tt0274309,7.3,36029
tt0274323,6.7,233
tt0274407,6.4,2219
tt0274419,4.6,139
tt0274428,6.6,3523
tt0274457,6.3,82
tt0274471,6.5,137
tt0274472,3.0,445
tt0274497,7.3,8979
tt0274509,5.1,909
tt0274527,4.5,65
tt0274541,5.6,431
tt0274558,7.5,128173
tt0274579,7.8,8
tt0274604,6.6,1193
tt0274611,3.4,7
tt0274626,6.2,462
tt0274637,6.4,73
tt0274711,5.5,11261
tt0274716,7.8,777
tt0274757,6.8,34
tt0274760,7.2,22
tt0274812,7.0,88015
tt0274847,5.3,207
tt0274861,4.7,400
tt0274871,7.4,35
tt0274919,6.2,32
tt0274993,7.1,290
tt0275022,3.6,39535
tt0275067,5.1,4228
tt0275083,7.1,10889
tt0275170,5.3,349
tt0275214,6.3,917
tt0275230,6.7,12376
tt0275258,5.5,110
tt0275277,7.9,45267
tt0275309,7.7,12682
tt0275407,4.9,174
tt0275468,5.7,887
tt0275491,7.4,57668
tt0275512,4.9,161
tt0275527,6.0,151
tt0275538,5.5,106
tt0275560,6.1,411
tt0275611,4.3,262
tt0275618,7.4,59
tt0275639,5.4,756
tt0275719,7.2,19545
tt0275735,7.2,84
tt0275772,5.4,136
tt0275773,6.4,12886
tt0275812,5.9,64
tt0275847,7.3,177585
tt0275876,6.4,36
tt0275902,6.4,445
tt0275913,3.4,1308
tt0275915,6.7,1082
tt0275947,5.2,9139
tt0276000,7.0,7
tt0276001,6.8,27
tt0276015,6.2,112
tt0276033,4.2,5401
tt0276140,4.9,201
tt0276176,6.4,96
tt0276189,6.9,731
tt0276203,5.2,65
tt0276210,6.6,12
tt0276216,6.8,536
tt0276226,6.8,125
tt0276269,8.0,18
tt0276389,8.0,22
tt0276409,6.5,1848
tt0276428,5.8,367
tt0276458,7.4,39
tt0276461,7.4,24
tt0276500,5.2,137
tt0276501,7.2,4528
tt0276504,7.1,369
tt0276515,7.6,904
tt0276529,7.4,84
tt0276531,5.3,224
tt0276617,7.1,3246
tt0276751,7.1,178991
tt0276773,6.1,116
tt0276816,6.2,21881
tt0276818,7.0,1277
tt0276820,7.1,1123
tt0276830,5.2,11819
tt0276837,6.1,117
tt0276863,6.9,663
tt0276868,5.1,748
tt0276919,8.0,143713
